Customer_ID,Age,Gender,Annual_Income,Occupation,Card_Type,Credit_Limit,Card_Age_Months,Monthly_Spending,Monthly_Transactions,Avg_Transaction_Value,Online_Shopping_Spending,Grocery_Spending,Fuel_Spending,Dining_Spending,Travel_Spending,Entertainment_Spending,Utility_Bill_Spending,Outstanding_Balance,Statement_Balance,Payment_Amount,Payment_Ratio,Credit_Utilization,Cash_Advance_Amount,EMI_Count,International_Transactions,Reward_Points_Earned,Reward_Points_Redeemed,Mobile_App_Login,Credit_Score
CC100116,48,F,392979,Student,Basic,69000.0,28,20340.4,28,747.62,4123.22,3163.19,4019.41,2074.07,371.4,3658.06,2931.05,11281.81,28969.96,26362.66,0.91,0.16,1485.81,2,0,412,0,8,711
CC100117,25,F,1643244,Private Employee,Platinum,928000.0,97,88106.01,131,679.87,7048.73,30563.55,1567.69,9209.6,20920.28,6360.44,12435.71,258136.63,332426.2,259292.44,0.78,0.28,22223.06,2,1,5368,2205,34,641
CC100118,50,M,5052076,Business Owner,Signature,3793000.0,5,300577.42,129,2386.98,24008.82,12593.41,103718.91,75107.14,2658.73,59360.71,23129.7,1280781.09,1514966.99,1105925.9,0.73,0.33,331157.26,3,10,23880,0,46,644
CC100119,42,M,980458,Government Employee,Gold,380000.0,16,54665.93,82,697.19,3224.13,15069.55,15271.18,12602.3,1510.73,467.14,6520.9,186781.7,234545.66,110236.46,0.47,0.5,11321.6,2,0,2230,533,43,557
CC100120,48,M,2837807,Self-Employed,Platinum,1679000.0,53,167966.19,95,1760.72,8220.23,6590.83,3570.7,2209.8,40973.35,79536.43,26864.85,474867.74,600366.4,582355.41,0.97,0.28,143877.61,3,5,10002,4740,63,716
CC100121,51,F,1109353,Private Employee,Silver,292000.0,55,58621.17,84,672.23,16524.07,12516.9,7789.96,11729.28,1683.07,2120.21,6257.68,127813.08,168854.95,54033.58,0.32,0.43,32530.51,4,0,1731,367,31,524
CC100122,27,F,1758799,Private Employee,Gold,755000.0,20,99251.64,80,1187.5,15953.05,9133.67,6579.72,18576.06,6222.28,7323.05,35463.81,233197.23,330974.52,314425.79,0.95,0.3,112019.25,5,3,3892,0,68,670
CC100123,22,F,1077887,Private Employee,Silver,298000.0,25,29601.99,45,654.75,4673.18,10342.3,2116.46,968.38,2568.86,2843.0,6089.82,33111.29,60372.14,27771.18,0.46,0.11,52321.24,3,0,895,0,14,599
CC100124,29,F,5710248,Business Owner,Platinum,3089000.0,68,234905.67,148,1589.3,32928.75,59329.17,21863.96,77347.09,11015.96,4014.03,28406.71,1207435.75,1437149.8,1106605.35,0.77,0.38,0.0,5,6,13967,0,54,642
CC100125,31,M,128213,Student,Basic,24000.0,15,6828.09,33,205.0,524.02,1389.54,2801.29,498.43,735.76,281.36,597.69,6467.22,11902.63,8569.89,0.72,0.27,0.0,0,0,138,22,11,646
CC100126,53,M,1054104,Private Employee,Silver,277000.0,49,67710.08,160,435.31,1225.23,16828.24,16884.79,9837.48,11398.36,2628.53,8907.45,163067.22,218983.25,197084.92,0.9,0.6,0.0,3,0,2045,0,19,634
CC100127,53,M,139248,Student,Basic,25000.0,13,4189.84,32,125.07,567.68,262.59,731.46,1800.37,226.84,186.07,414.83,8547.52,12309.42,7754.93,0.63,0.35,0.0,0,0,83,0,15,616
CC100128,24,M,843990,Retired,Gold,358000.0,31,38516.16,51,757.48,12606.33,4199.19,2370.09,4327.49,1930.35,9579.5,3503.22,89120.41,119861.42,113868.35,0.95,0.25,0.0,2,0,1528,0,20,715
CC100129,28,F,835477,Self-Employed,Gold,333000.0,35,39765.99,49,796.11,12514.67,10678.04,1710.86,3283.06,595.87,3766.18,7217.3,150739.77,180318.14,106387.7,0.59,0.46,0.0,3,2,1593,671,34,572
CC100130,30,M,1343410,Private Employee,Gold,563000.0,43,86528.61,97,909.05,9379.97,30065.85,8257.55,10959.8,1011.52,14533.58,12320.35,415467.35,490536.52,485631.15,0.99,0.74,56843.78,5,3,3444,0,57,601
CC100131,28,F,4477642,Business Owner,Signature,3439000.0,51,368136.77,145,2478.5,2557.52,117039.37,60941.85,28666.38,70476.14,44112.08,44343.42,566079.0,851919.56,468555.76,0.55,0.16,0.0,3,3,29648,0,40,655
CC100132,20,F,534436,Private Employee,Silver,146000.0,77,21235.4,36,560.46,2947.34,2376.65,697.7,3857.22,342.4,9037.3,1976.79,19054.57,37475.33,6370.81,0.17,0.13,28326.72,2,1,645,0,15,539
CC100133,33,F,302556,Retired,Basic,52000.0,68,17340.99,47,364.34,2161.41,3359.03,1751.85,456.39,4379.23,1063.71,4169.37,25322.41,42505.0,40804.8,0.96,0.49,0.0,1,0,348,245,20,664
CC100134,59,F,433109,Private Employee,Silver,113000.0,65,16750.9,33,494.76,1666.53,5308.28,2652.83,3764.31,450.48,632.44,2276.02,17310.32,32626.25,12724.24,0.39,0.15,0.0,2,0,496,0,27,612
CC100135,32,F,1540287,Government Employee,Platinum,824000.0,26,58166.2,42,1397.94,9586.22,13674.86,4873.56,1015.68,5056.28,5981.07,17978.54,390216.8,432605.08,354736.17,0.82,0.46,0.0,3,3,3439,0,30,634
CC100136,27,F,1349634,Private Employee,Gold,535000.0,116,93156.32,76,1256.91,25682.98,30503.1,3017.31,3491.71,15338.6,7031.76,8090.86,395857.67,474431.5,341590.68,0.72,0.76,0.0,2,0,3710,0,39,540
CC100137,43,M,899526,Government Employee,Gold,326000.0,37,53990.93,43,1194.44,7493.89,15963.83,3611.73,4710.98,892.53,13566.98,7751.0,197168.3,243954.73,131735.55,0.54,0.61,53856.64,4,0,2160,768,29,542
CC100138,25,F,1049271,Private Employee,Gold,421000.0,97,45057.14,46,998.65,7680.63,22360.96,2320.49,2534.37,867.33,6153.3,3140.07,169087.68,202681.43,111474.79,0.55,0.4,33133.86,1,1,1803,0,24,600
CC100139,56,M,1507747,Private Employee,Platinum,891000.0,29,57087.96,94,589.3,6928.6,25083.52,10868.2,4769.13,96.66,5397.06,3944.79,563874.51,619955.34,613755.79,0.99,0.65,0.0,2,3,3429,1771,38,648
CC100140,67,M,1210182,Private Employee,Silver,327000.0,16,42245.2,79,539.55,7616.05,5890.85,7687.15,3357.32,3044.64,6097.9,8551.28,288453.17,325345.74,309078.45,0.95,0.9,10914.79,4,1,1253,0,36,538
CC100141,28,F,958183,Business Owner,Gold,391000.0,56,43648.37,89,509.41,9500.7,7356.34,4264.04,6418.97,5241.74,1575.27,9291.31,124067.27,166890.88,61749.63,0.37,0.31,0.0,2,2,1714,0,29,582
CC100142,26,M,2385125,Self-Employed,Gold,898000.0,60,63823.18,84,780.89,1086.57,23722.73,13352.57,5317.15,164.39,3517.07,16662.7,216212.16,266605.39,79981.62,0.3,0.24,0.0,2,0,2597,0,23,566
CC100143,33,M,903470,Retired,Gold,370000.0,34,34794.84,95,347.97,6841.35,8334.37,6948.1,5494.99,2052.77,808.01,4315.26,66965.62,97857.15,47950.0,0.49,0.18,57279.16,0,0,1365,0,20,604
CC100144,31,M,1644801,Private Employee,Platinum,901000.0,51,80576.04,115,680.66,20371.73,15555.52,7322.68,12935.66,8769.71,2420.43,13200.32,107439.1,182252.74,180430.21,0.99,0.12,108154.69,6,4,4774,1515,71,732
CC100145,24,M,2397943,Self-Employed,Platinum,1238000.0,49,122786.78,168,713.18,7088.68,17835.33,19329.94,14317.73,1700.68,8871.5,53642.93,459712.36,576324.48,391900.65,0.68,0.38,0.0,3,2,7443,0,59,640
CC100146,36,F,2340246,Business Owner,Gold,1013000.0,87,99514.76,96,1078.01,7814.03,30744.42,11805.14,5551.71,7882.01,20377.65,15339.79,469237.66,566691.94,413685.12,0.73,0.47,0.0,4,1,3983,0,56,618
CC100147,28,M,799478,Retired,Basic,151000.0,27,21600.84,37,596.86,2143.79,7116.4,478.55,766.36,3464.22,5556.34,2075.17,20593.27,38375.53,37224.26,0.97,0.14,0.0,2,1,428,354,12,737
CC100148,22,M,1109466,Business Owner,Silver,332000.0,8,62961.09,116,548.7,14486.18,13337.55,4342.06,11628.93,3842.26,11005.38,4318.72,213656.48,267792.33,214233.86,0.8,0.66,0.0,2,0,1882,594,25,578
CC100149,30,F,1301553,Private Employee,Gold,512000.0,197,74424.55,102,709.48,23063.91,3469.63,11308.63,946.23,8488.95,16735.04,10412.17,149947.62,208753.35,114814.34,0.55,0.29,0.0,3,0,3005,1168,41,650
CC100150,46,M,977260,Retired,Silver,248000.0,42,25269.07,55,468.07,2506.34,4363.75,4209.06,1303.11,2421.08,4593.06,5872.67,173542.15,193675.34,185928.33,0.96,0.68,9940.41,0,1,762,162,30,625
CC100151,33,M,778433,Private Employee,Basic,130000.0,35,28627.55,55,503.08,2690.82,4139.73,5781.51,3615.93,4224.5,3850.88,4324.18,49411.65,75638.86,43870.54,0.58,0.39,10870.21,1,0,563,185,23,587
CC100152,20,M,1824510,Self-Employed,Platinum,919000.0,72,104853.11,108,967.93,1580.45,35636.02,7279.78,7798.44,13093.6,12824.78,26640.04,437839.99,515126.72,412101.38,0.8,0.49,170391.43,4,4,6287,4720,46,590
CC100153,26,M,922181,Private Employee,Gold,349000.0,25,31705.16,108,279.78,3104.47,8798.11,4913.16,11545.1,1681.09,937.21,726.02,124332.59,151704.72,110744.45,0.73,0.36,0.0,1,1,1263,0,26,631
CC100154,66,M,412149,Private Employee,Silver,126000.0,23,24692.5,27,896.42,4027.56,6009.78,1783.22,1062.66,4210.79,2527.18,5071.31,53926.93,72083.08,69199.76,0.96,0.44,0.0,2,0,736,0,20,666
CC100155,28,F,6600765,Business Owner,Signature,4627000.0,81,245242.15,83,2872.91,48652.99,34355.51,44829.68,30753.94,13055.88,26076.83,47517.32,1196348.02,1417326.79,1190554.5,0.84,0.26,0.0,4,8,19602,0,59,685
CC100156,39,M,1503216,Government Employee,Gold,550000.0,40,98965.43,136,763.77,25834.47,31927.02,9537.5,4608.87,13465.71,1542.92,12048.93,179575.78,263695.97,261059.01,0.99,0.32,0.0,4,0,3934,1767,56,706
CC100157,38,M,668152,Private Employee,Silver,180000.0,17,31784.75,89,367.55,3141.8,3904.22,1985.05,10252.12,2308.13,432.18,9761.25,81150.76,108148.2,103822.27,0.96,0.45,0.0,2,0,943,836,15,647
CC100158,27,F,2582048,Self-Employed,Platinum,1438000.0,37,176556.07,121,1407.21,30170.23,32739.55,11778.57,19585.34,31569.05,33426.99,17286.33,172026.42,330609.31,241344.8,0.73,0.12,263619.53,6,1,10658,0,62,681
CC100159,37,M,562847,Government Employee,Basic,93000.0,56,26286.86,53,500.99,2602.57,5923.61,1524.99,2990.33,164.26,7576.24,5504.86,25307.8,49851.51,48355.96,0.97,0.27,12781.15,3,0,531,67,21,692
CC100160,27,M,369160,Student,Basic,69000.0,41,17576.07,60,285.84,4098.28,7364.45,1004.41,981.26,259.17,999.03,2869.48,16895.29,30792.68,30484.75,0.99,0.24,0.0,2,0,346,42,8,702
CC100161,37,M,2072260,Self-Employed,Gold,855000.0,17,97581.12,95,1021.63,8964.77,17885.65,19311.66,22429.04,8666.8,8419.93,11903.28,275861.52,367441.39,47767.38,0.13,0.32,0.0,6,1,3952,2711,49,510
CC100162,40,M,1581722,Private Employee,Platinum,848000.0,24,68586.22,117,594.5,17542.84,14361.33,1766.86,3990.06,10061.16,11427.26,9436.71,118174.66,174227.68,109763.44,0.63,0.14,22747.07,3,7,4133,683,31,655
CC100163,38,M,1112505,Private Employee,Gold,411000.0,31,57843.6,87,656.97,10597.5,1623.4,4861.23,9336.27,1834.51,6957.47,22633.22,231781.47,280473.24,272059.04,0.97,0.58,0.0,2,0,2350,1923,34,644
CC100164,22,F,766746,Government Employee,Basic,136000.0,44,46114.06,59,767.49,2832.24,23956.95,585.28,1644.05,4286.53,5133.31,7675.7,35694.23,68146.57,66102.17,0.97,0.26,14538.45,4,0,929,765,30,696
CC100165,51,M,566311,Government Employee,Silver,152000.0,31,20219.33,51,382.81,541.86,3429.07,3673.46,561.56,3546.37,5801.59,2665.42,63535.41,79857.78,79857.78,1.0,0.42,15592.93,1,0,605,0,18,663
CC100166,31,F,2868944,Business Owner,Platinum,1465000.0,9,86843.67,108,803.33,24281.18,27337.94,8094.86,9480.7,2942.61,4763.17,9943.2,252516.73,324480.99,308256.94,0.95,0.17,0.0,3,4,5169,0,37,722
CC100167,28,F,1120190,Retired,Gold,474000.0,13,39473.52,74,510.9,11960.46,13076.83,3619.99,2284.06,4087.19,786.43,3658.56,207952.93,242193.75,232506.0,0.96,0.43,0.0,2,1,1579,569,38,662
CC100168,18,F,835533,Private Employee,Gold,337000.0,97,51419.79,59,847.43,5165.86,18901.97,5214.5,9405.8,3934.74,3202.1,5594.83,171683.17,213913.55,171130.84,0.8,0.52,0.0,2,0,2026,0,40,632
CC100169,43,F,1616421,Private Employee,Gold,634000.0,66,79935.36,98,830.38,21567.63,7681.15,2760.27,10001.83,3060.81,12808.24,22055.43,425694.95,505048.58,505048.58,1.0,0.67,0.0,4,0,3141,0,64,643
CC100170,41,M,1447618,Private Employee,Silver,390000.0,16,63916.59,169,377.12,2651.77,19999.46,12556.95,13040.87,7122.99,2203.82,6340.73,340783.72,388617.63,365300.57,0.94,0.87,0.0,2,0,1884,1687,33,600
CC100171,23,F,6847067,Business Owner,Signature,4750000.0,4,321501.82,68,4647.04,17799.14,49043.24,33574.68,8897.68,42110.65,54610.57,115465.87,2291033.02,2536714.54,1775700.18,0.7,0.47,0.0,3,12,25855,0,67,639
CC100172,29,M,1402021,Government Employee,Gold,603000.0,77,30859.23,102,303.58,12625.41,1592.5,9871.31,412.6,155.78,3114.03,3087.61,398448.59,426907.48,170762.99,0.4,0.67,71221.64,2,2,1252,0,19,495
CC100173,33,M,741165,Private Employee,Silver,216000.0,78,34044.24,63,529.91,5958.28,3829.14,1493.95,4231.11,10588.61,700.51,7242.64,62667.32,93249.3,91384.31,0.98,0.29,0.0,1,0,1032,152,16,706
CC100174,43,M,560587,Government Employee,Basic,110000.0,22,27806.38,30,888.37,4387.83,5793.9,6416.94,1463.21,6663.99,1659.69,1420.82,18366.6,44162.05,19872.92,0.45,0.17,0.0,0,0,550,138,20,597
CC100175,19,F,946677,Private Employee,Gold,406000.0,71,24512.22,40,587.58,719.61,4176.41,1257.91,1369.8,9198.58,220.49,7569.42,268054.5,287176.3,287176.3,1.0,0.68,0.0,3,0,969,0,26,626
CC100176,40,F,864930,Self-Employed,Silver,251000.0,47,46082.41,52,855.73,8743.8,4148.05,3422.28,7198.61,11275.06,7108.68,4185.92,88995.48,128483.79,124629.28,0.97,0.36,0.0,2,0,1394,191,33,699
CC100177,32,F,347458,Student,Basic,66000.0,47,18371.3,52,351.19,2363.35,8963.21,1496.78,1762.53,120.42,1673.04,1991.97,31521.41,46363.88,43118.41,0.93,0.47,0.0,0,0,365,56,13,686
CC100178,70,M,1282728,Private Employee,Gold,515000.0,48,60675.37,166,355.57,3327.71,16713.72,11084.22,2354.74,16556.6,7683.6,2954.78,98891.81,159417.11,97244.44,0.61,0.19,99493.63,3,0,2386,401,22,594
CC100179,24,M,1276944,Private Employee,Gold,552000.0,14,49893.45,75,668.02,9240.37,12618.0,13320.0,3160.03,4166.28,567.19,6821.59,502221.21,548959.7,532490.91,0.97,0.93,105531.84,2,4,2013,206,34,568
CC100180,25,M,1369673,Government Employee,Gold,500000.0,51,95713.62,122,779.93,13383.17,31742.45,16065.95,8733.71,4328.7,8580.86,12878.77,207999.37,302021.3,138929.8,0.46,0.41,26358.72,3,2,3811,0,64,564
CC100181,24,M,437949,Private Employee,Basic,74000.0,27,11860.6,37,322.69,3448.29,2792.64,340.14,2557.82,1094.43,227.14,1400.13,34157.47,45373.86,31307.96,0.69,0.46,5542.06,1,0,241,0,8,582
CC100182,70,M,515528,Self-Employed,Silver,135000.0,41,12411.48,18,709.67,2218.05,917.22,3409.64,1416.23,2175.08,119.46,2155.8,105110.68,116366.46,43055.59,0.37,0.79,0.0,0,0,378,0,4,454
CC100183,46,F,1315284,Self-Employed,Silver,371000.0,46,47985.97,67,696.68,7169.31,9704.58,4205.8,3644.47,7929.57,7830.98,7501.25,142220.12,178165.56,53449.67,0.3,0.39,50074.41,3,1,1466,289,32,520
CC100184,33,M,266287,Student,Basic,48000.0,38,11310.54,32,351.62,4126.07,1166.76,265.78,479.01,1089.73,1389.06,2794.12,22967.92,30909.46,23800.28,0.77,0.47,4169.59,0,0,228,85,4,612
CC100185,44,F,396598,Student,Basic,71000.0,42,13907.74,28,496.16,1239.58,2784.24,2368.59,2483.71,318.45,573.54,4139.64,54135.27,67863.88,17644.61,0.26,0.78,0.0,0,0,279,45,16,457
CC100186,48,M,131166,Student,Basic,24000.0,14,3698.61,29,131.18,146.11,1014.1,320.8,626.48,561.36,947.9,81.86,2903.6,6340.29,887.64,0.14,0.12,1857.36,1,0,72,0,14,556
CC100187,37,F,1361475,Government Employee,Silver,409000.0,67,67902.48,156,436.32,5206.98,7934.39,25235.14,11516.6,2430.95,2266.01,13312.41,357091.62,419669.85,377702.86,0.9,0.88,0.0,3,0,2022,0,19,581
CC100188,36,F,1649279,Government Employee,Platinum,850000.0,30,54549.35,108,525.4,9868.29,17613.9,521.73,8790.89,119.29,2453.45,15181.79,141377.98,180060.09,21607.21,0.12,0.17,0.0,2,7,3234,0,26,545
CC100189,32,M,1215502,Private Employee,Gold,439000.0,96,58179.48,83,666.71,23105.59,11277.54,4768.43,2692.93,2047.21,12786.53,1501.26,174782.75,232242.12,222952.44,0.96,0.39,59124.1,5,0,2373,430,23,662
CC100190,23,F,226220,Student,Basic,43000.0,54,5675.14,26,223.51,953.7,1011.97,1381.19,716.28,285.33,1223.83,102.83,10030.67,14767.92,11518.98,0.78,0.24,0.0,0,0,115,0,16,665
CC100191,51,M,2076473,Self-Employed,Gold,786000.0,51,51990.83,98,507.54,1585.27,11522.04,6278.52,1000.06,2198.23,1900.25,27506.45,136887.85,186201.88,176891.79,0.95,0.17,0.0,3,4,2041,222,32,727
CC100192,53,M,765566,Private Employee,Basic,141000.0,44,19632.0,35,568.12,942.85,3860.46,2120.93,4438.55,798.27,3047.23,4423.71,18669.46,33122.85,3643.51,0.11,0.13,17018.72,1,0,385,0,13,538
CC100193,37,M,589369,Retired,Basic,106000.0,65,23093.94,25,890.82,3145.14,9768.25,3718.27,991.01,163.1,1660.03,3648.12,40381.36,63404.74,60868.55,0.96,0.39,0.0,2,0,469,291,20,686
CC100194,25,F,2016705,Self-Employed,Gold,757000.0,68,81205.96,60,1387.14,14542.11,16379.53,10778.29,2728.02,2853.48,21937.27,11987.27,140067.6,204454.3,202409.76,0.99,0.18,100868.64,5,1,3268,795,68,724
CC100195,33,F,589197,Self-Employed,Silver,179000.0,10,22282.47,68,319.7,7207.71,4769.37,750.37,2963.62,2387.88,314.63,3888.89,56850.39,72855.54,69212.76,0.95,0.32,16746.95,0,0,681,0,9,689
CC100196,39,M,1280861,Private Employee,Gold,562000.0,68,64259.18,89,743.56,8416.56,22698.78,9144.05,2453.47,2138.33,6453.08,12954.9,109737.4,157534.39,135479.58,0.86,0.19,0.0,5,0,2546,587,33,713
CC100197,49,F,1280487,Private Employee,Gold,533000.0,22,64493.98,101,658.17,16429.64,11870.88,9928.16,6109.35,1889.26,11874.53,6392.16,69490.83,130234.9,118513.76,0.91,0.13,27365.74,3,0,2557,1059,34,717
CC100198,47,F,1368919,Private Employee,Silver,356000.0,25,65198.05,140,466.49,6555.9,10173.0,15589.64,6712.05,2011.54,6946.98,17208.94,322378.12,387535.89,379785.17,0.98,0.93,37798.84,3,0,1952,0,32,560
CC100199,52,F,1229815,Private Employee,Silver,362000.0,33,48788.8,44,1086.0,6098.01,8159.25,5185.95,5885.78,6034.08,2779.77,14645.96,44007.66,87022.35,50472.96,0.58,0.12,0.0,2,3,1447,535,41,670
CC100200,42,M,216464,Student,Basic,39000.0,137,7977.85,43,190.75,3282.69,995.79,745.87,1605.24,868.68,303.26,176.31,5603.35,13235.0,12970.3,0.98,0.14,0.0,0,0,157,87,15,750
CC100201,18,M,573468,Self-Employed,Silver,147000.0,50,24258.73,54,462.71,2576.54,9292.82,2824.39,3338.4,988.54,508.07,4729.97,15927.43,38062.18,21314.82,0.56,0.11,0.0,2,2,731,117,17,643
CC100202,24,M,229101,Student,Basic,45000.0,19,4839.13,17,292.57,545.89,1959.11,420.61,287.93,41.11,1088.62,495.86,16037.29,19480.23,18895.82,0.97,0.36,0.0,0,0,95,0,10,693
CC100203,48,M,7463184,Business Owner,Signature,6140000.0,105,305839.29,77,4053.03,10424.52,31129.79,23406.33,50231.47,23789.8,29780.48,137076.89,933773.61,1229372.32,971204.13,0.79,0.15,857182.51,5,10,23998,0,58,694
CC100204,40,F,789369,Government Employee,Silver,230000.0,88,25164.98,28,880.45,3468.5,2261.21,1704.09,2178.17,10051.66,796.81,4704.55,106427.17,130852.03,125617.95,0.96,0.47,0.0,1,0,768,103,28,682
CC100205,18,M,1671339,Private Employee,Platinum,992000.0,31,85972.78,87,943.83,5872.43,23644.49,4617.45,4513.55,6907.82,25770.54,14646.49,460332.92,522236.34,454345.62,0.87,0.47,0.0,3,6,5115,0,44,653
CC100206,19,M,1207496,Government Employee,Silver,371000.0,25,46095.39,60,742.84,8428.75,8869.84,4860.1,6834.29,1600.07,6238.16,9264.17,204625.8,240639.67,178073.36,0.74,0.54,0.0,1,2,1402,753,35,617
CC100207,41,F,1014142,Business Owner,Gold,382000.0,24,39782.15,74,546.31,4375.4,3615.57,9722.33,12500.39,2490.36,1117.42,5960.67,240259.69,274047.15,274047.15,1.0,0.63,0.0,3,3,1605,287,21,628
CC100208,19,F,7484157,Business Owner,Platinum,4099000.0,72,272041.29,78,3638.37,73750.01,7797.6,34228.91,13396.37,44895.55,76435.62,21537.23,1840352.37,2036833.28,1588729.96,0.78,0.46,0.0,4,7,16360,0,43,628
CC100209,18,F,539815,Private Employee,Silver,147000.0,25,13967.8,17,834.86,5226.65,1657.41,1220.79,876.39,381.29,1316.1,3289.17,14978.41,27114.47,25758.75,0.95,0.1,0.0,0,0,412,50,6,734
CC100210,44,M,278996,Retired,Basic,49000.0,70,13816.97,23,606.39,1259.89,1095.75,2100.99,3445.98,216.24,2299.67,3398.46,33702.78,46632.08,45699.44,0.98,0.69,0.0,0,0,271,0,4,638
CC100211,38,M,4812300,Business Owner,Platinum,2455000.0,17,145270.18,161,881.9,20406.87,38776.2,16025.43,4946.06,45288.21,10352.69,9474.72,295733.42,434440.98,317141.92,0.73,0.12,195332.74,2,3,8823,0,35,680
CC100212,44,M,723772,Government Employee,Basic,118000.0,28,29368.53,47,618.87,147.31,6339.46,1209.4,2949.69,7036.32,4349.63,7336.72,21773.25,42934.91,29195.74,0.68,0.19,0.0,1,0,597,82,23,644
CC100213,31,F,285717,Student,Basic,51000.0,70,12672.18,40,313.68,3831.37,2645.53,1981.46,697.62,694.06,917.39,1904.76,22480.63,32460.86,24345.64,0.75,0.44,0.0,0,0,258,0,8,633
CC100214,37,M,1338839,Government Employee,Gold,563000.0,172,87705.97,159,529.62,12033.02,19325.57,7226.79,7353.11,6221.93,25908.25,9637.3,236834.47,299990.5,296990.59,0.99,0.43,0.0,3,4,3500,1011,45,701
CC100215,27,M,446722,Private Employee,Basic,74000.0,28,11699.31,34,358.87,1009.39,3646.63,3068.44,2207.85,676.12,161.71,929.17,18017.11,28016.83,12607.57,0.45,0.25,0.0,0,0,236,180,14,589
CC100216,28,M,950445,Retired,Gold,390000.0,160,50251.42,79,642.79,11902.77,9504.31,4402.17,2639.78,12368.15,1700.61,7733.65,220160.01,263266.99,92143.45,0.35,0.58,0.0,4,0,2033,433,26,504
CC100217,42,F,551592,Private Employee,Silver,149000.0,18,22513.73,53,433.03,3438.84,6326.66,3565.14,919.1,65.84,279.59,7918.56,63662.91,85041.4,53576.08,0.63,0.44,27477.43,0,0,674,0,18,582
CC100218,37,F,1741699,Private Employee,Platinum,1002000.0,75,123341.79,139,882.58,25225.47,24461.96,20252.83,31501.89,1614.78,7112.41,13172.44,338408.46,457861.35,338817.4,0.74,0.33,0.0,4,1,7461,879,59,660
CC100219,52,M,1567725,Private Employee,Platinum,896000.0,34,111863.3,123,890.97,13792.1,20991.34,32424.54,615.57,14165.93,13905.79,15968.01,423515.92,505925.13,460391.87,0.91,0.46,53148.07,4,3,6837,0,56,656
CC100220,44,M,270262,Student,Basic,46000.0,43,10634.56,28,369.64,778.09,3973.84,1334.7,670.04,1027.35,2155.74,694.79,15955.81,25782.99,9539.71,0.37,0.34,0.0,0,0,216,0,13,569
CC100221,43,F,457234,Self-Employed,Silver,120000.0,40,22238.3,59,375.55,2666.74,4770.91,568.77,5390.17,2750.45,72.32,6018.94,38272.87,59004.86,6490.53,0.11,0.31,0.0,0,1,654,0,21,520
CC100222,21,M,2768319,Self-Employed,Platinum,1597000.0,16,124181.39,90,1354.91,18011.51,20296.65,30943.17,23120.32,4957.12,19750.76,7101.86,380411.13,503030.06,503030.06,1.0,0.24,0.0,3,1,7551,0,42,702
CC100223,32,M,895991,Private Employee,Gold,323000.0,82,42911.6,51,864.12,8618.47,9195.04,3903.95,4639.05,7600.89,3254.29,5699.91,82799.7,124790.68,54907.9,0.44,0.25,0.0,4,0,1719,342,35,566
CC100224,32,M,775473,Private Employee,Silver,227000.0,19,44321.06,46,984.19,3683.13,9770.19,8350.3,3558.36,4377.91,587.84,13993.34,65614.99,102237.1,34760.61,0.34,0.29,0.0,3,0,1312,321,38,560
CC100225,33,M,426111,Private Employee,Basic,81000.0,7,22439.02,60,383.55,3483.73,6766.9,5882.99,552.31,95.22,2065.42,3592.45,37832.21,57760.1,10974.42,0.19,0.46,0.0,0,0,445,0,15,472
CC100226,58,M,146908,Student,Basic,25000.0,13,2782.24,22,128.55,206.27,1095.09,191.67,416.78,531.14,91.55,249.74,9264.21,11427.22,6970.6,0.61,0.36,0.0,1,0,55,6,6,612
CC100227,27,M,2373897,Self-Employed,Gold,1008000.0,38,126316.5,64,2019.54,33361.33,25104.89,3136.19,16831.5,5453.9,25449.1,16979.59,452229.86,546904.67,393771.36,0.72,0.45,0.0,4,0,5104,0,46,644
CC100228,52,F,716588,Private Employee,Basic,138000.0,59,37450.88,46,783.78,4766.47,4197.61,5122.14,3233.43,2208.74,13833.7,4088.79,23936.94,51777.84,38315.6,0.74,0.17,26217.11,5,0,755,155,32,645
CC100229,35,M,1331901,Private Employee,Silver,367000.0,37,71655.52,71,965.32,4140.12,19461.63,13919.44,3635.59,5683.07,23438.76,1376.9,245754.15,310313.21,179981.66,0.58,0.68,0.0,6,0,2177,0,53,541
